age,annual_income,employment_length,employment_type,home_ownership,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,debt_to_income_ratio,loan_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_score_tier,income_category,default
58,56775.21776578212,17.9,Full-time,Rent,696,69472.64,debt_consolidation,8.05,60,1.2236437434128256,1.2236437434128256,1410.3176537353238,0.2980844902196695,Good,Medium,0
41,65298.42448747136,18.9,Full-time,Own,638,91164.05,home_improvement,10.96,60,1.3961140826221834,1.3961140826221834,1980.309256213712,0.3639247234690023,Fair,High,0
50,70880.20080577256,8.6,Full-time,Mortgage,711,24734.83,debt_consolidation,4.92,60,0.3489667032374656,0.3489667032374656,465.8707297300352,0.07887179625914843,Good,High,1
64,100462.72680843071,8.9,Part-time,Own,604,199392.54,business,11.67,60,1.9847414691442282,1.9847414691442282,4402.197981643189,0.5258305986502961,Fair,Very High,1
31,27470.721734716142,9.0,Full-time,Rent,630,5430.1,home_improvement,7.46,36,0.1976686325331492,0.1976686325331492,168.81013799115777,0.07374111519370408,Fair,Low,0
38,51058.92704878746,2.5,Full-time,Rent,613,11977.9,car,6.7,60,0.23458973175356707,0.23458973175356707,235.4850842973728,0.05534430852548791,Fair,Medium,0
36,50466.315286924655,10.3,Self-employed,Rent,665,12308.58,other,7.81,36,0.24389694254514033,0.24389694254514033,384.6282157185644,0.09145780829016885,Fair,Medium,0
21,35429.01250378355,0.0,Part-time,Rent,640,62147.49,home_improvement,9.23,60,1.7541411856557705,1.7541411856557705,1297.0280218127825,0.439310473586901,Fair,Medium,0
36,60977.01346165053,8.5,Full-time,Mortgage,663,90509.38,major_purchase,9.07,60,1.4843196618168726,1.4843196618168726,1881.9022474420133,0.3703498365577855,Fair,High,1
50,51105.44819199581,17.9,Part-time,Rent,562,99594.33,debt_consolidation,12.82,36,1.9488006371813518,1.9488006371813518,3347.098336382946,0.7859275567978693,Poor,Medium,1
46,55067.10700054194,10.4,Unemployed,Rent,417,12470.75,home_improvement,11.76,36,0.2264645934618877,0.2264645934618877,412.77930267261,0.08995118686773526,Poor,Medium,1
47,48898.60127392494,25.3,Self-employed,Rent,605,69151.61,medical,12.74,36,1.4141838048213238,1.4141838048213238,2321.3404547356763,0.5696703940626273,Fair,Medium,1
35,42007.43206914589,1.8,Part-time,Mortgage,589,46763.16,debt_consolidation,13.04,36,1.113211584155537,1.113211584155537,1576.5367816678963,0.45035938756918664,Fair,Medium,1
32,49459.54257840225,4.3,Full-time,Own,680,65007.58,medical,8.54,60,1.314358698262349,1.314358698262349,1334.9836509917504,0.3238971283753128,Good,Medium,0
55,43409.8064791403,14.6,Full-time,Own,557,46645.62,home_improvement,8.67,60,1.074541072244001,1.074541072244001,960.8327150711093,0.2656080161609063,Poor,Medium,0
34,58165.99727070284,8.2,Full-time,Own,653,80452.84,other,13.56,36,1.3831592988180852,1.3831592988180852,2732.5256231980165,0.5637367021452597,Fair,Medium,1
43,35878.36983095901,9.0,Full-time,Rent,644,65421.06,home_improvement,12.2,60,1.8234122762051737,1.8234122762051737,1461.875860977574,0.4889439072728903,Fair,Medium,0
41,45813.17401810086,1.9,Full-time,Own,588,55718.0,debt_consolidation,10.14,60,1.2162003876436445,1.2162003876436445,1187.6846626489455,0.3110942705291773,Fair,Medium,1
57,89421.84073889865,34.1,Full-time,Rent,686,161244.58,major_purchase,5.26,36,1.8031901229903706,1.8031901229903706,4851.489968341899,0.6510476538957882,Good,High,0
51,68055.73899009006,12.5,Full-time,Own,621,107943.78,home_improvement,10.4,60,1.586108410573842,1.586108410573842,2314.789133000231,0.4081576367872162,Fair,High,1
24,33906.5085459888,1.0,Full-time,Rent,579,59111.1,home_improvement,8.75,60,1.7433555542831893,1.7433555542831893,1219.8895262635444,0.43173641117626416,Poor,Medium,1
25,15000.0,1.8,Full-time,Rent,573,20288.65,home_improvement,11.78,60,1.3525766666666668,1.3525766666666668,449.057501696732,0.3592460013573856,Poor,Low,1
46,41118.37197959154,5.4,Full-time,Own,614,44627.87,business,9.75,60,1.0853510937191373,1.0853510937191373,942.7299997803839,0.27512665148755205,Fair,Medium,0
39,62000.201882237176,1.8,Self-employed,Own,662,14393.55,major_purchase,5.23,36,0.23215327632866462,0.23215327632866462,432.8755255111899,0.08378208696805042,Fair,High,0
34,32688.27054654772,1.9,Full-time,Rent,603,55122.71,home_improvement,7.13,36,1.686314665118361,1.686314665118361,1705.3075559477293,0.6260254926069794,Fair,Medium,0
52,56983.101561519215,5.2,Self-employed,Rent,553,31900.3,car,8.88,60,0.5598203524523896,0.5598203524523896,660.3414383280669,0.13906047657623397,Poor,Medium,1
42,66154.18402005796,4.2,Full-time,Mortgage,695,11223.45,major_purchase,11.1,36,0.16965593584522257,0.16965593584522257,367.973084187444,0.0667482650668096,Good,High,0
40,33403.83919233845,8.0,Full-time,Rent,671,36284.43,debt_consolidation,6.95,60,1.0862353213675586,1.0862353213675586,717.6195579447917,0.2577977532987475,Good,Medium,0
49,64631.74733227692,17.5,Full-time,Mortgage,694,84136.3,other,3.29,60,1.3017797517905347,1.3017797517905347,1522.6863203801795,0.28271301022736,Good,High,0
35,43440.2200620069,8.8,Full-time,Rent,699,58969.22,debt_consolidation,7.34,60,1.3574797714152205,1.3574797714152205,1177.1437991796895,0.3251761977723204,Good,Medium,0
58,71993.61241713612,0.0,Full-time,Own,671,98808.35,car,7.73,60,1.3724599541900662,1.3724599541900662,1990.733650159683,0.3318183794348694,Good,High,0
30,28664.143487939135,8.3,Part-time,Rent,572,38469.36,business,13.23,60,1.3420725449614972,1.3420725449614972,879.8321758876045,0.36833426106360667,Poor,Low,0
47,49353.0197356772,21.4,Part-time,Rent,551,80720.08,home_improvement,13.47,60,1.6355651676901874,1.6355651676901874,1856.1092874365547,0.4513059498391205,Poor,Medium,1
57,54587.2494074838,34.7,Self-employed,Own,662,85253.66,debt_consolidation,5.8,36,1.5617870642940272,1.5617870642940272,2585.8628248013424,0.5684542495625711,Fair,Medium,0
23,34782.34827197553,0.7,Full-time,Mortgage,616,57195.56,major_purchase,10.04,60,1.644384661805109,1.644384661805109,1216.3626285779287,0.4196482488416564,Fair,Medium,1
35,32774.37229674048,9.3,Full-time,Rent,604,31938.56,major_purchase,11.06,60,0.9744979922369525,0.9744979922369525,695.3777484232829,0.25460542479738923,Fair,Medium,1
53,80209.13541920368,5.4,Full-time,Own,650,17594.32,other,8.39,60,0.21935556228159475,0.21935556228159475,360.0423576413187,0.05386553874586968,Fair,High,0
53,62309.64047783511,26.1,Full-time,Mortgage,682,81949.32,debt_consolidation,8.41,36,1.3151948778961604,1.3151948778961604,2583.5220446519593,0.4975516516878586,Good,High,1
37,29462.225709531886,2.6,Full-time,Rent,619,14713.67,vacation,11.41,60,0.4994079586879175,0.4994079586879175,322.92756345248483,0.131528785355008,Fair,Low,1
31,34144.656174553355,3.3,Full-time,Rent,630,59175.79,business,9.59,60,1.7330908150746396,1.7330908150746396,1245.4060237345825,0.43769286205180197,Fair,Medium,0
51,56972.73523329187,14.7,Self-employed,Rent,579,83816.29,medical,11.27,36,1.4711649292734355,1.4711649292734355,2754.7671467886885,0.5802285185378878,Poor,Medium,1
54,82085.70371829366,19.6,Full-time,Rent,662,127655.81,vacation,11.23,36,1.5551527759096322,1.5551527759096322,4193.205386145112,0.612999125967502,Fair,High,0
26,25820.929364616848,2.8,Part-time,Rent,554,16633.9,business,9.49,36,0.6442022192583783,0.6442022192583783,532.7551300852665,0.24759223305818695,Poor,Low,1
25,25941.590044706976,0.4,Full-time,Rent,682,33796.78,medical,9.65,36,1.3028029485376809,1.3028029485376809,1084.9818779861748,0.5018883774431785,Good,Low,1
42,72868.11583662382,8.9,Full-time,Own,572,80399.73,business,9.17,36,1.1033595294307137,1.1033595294307137,2563.0559086000094,0.42208681465236514,Poor,High,1
47,65674.85727957735,24.0,Part-time,Own,627,40065.51,debt_consolidation,11.2,60,0.6100585773554321,0.6100585773554321,875.1227973310112,0.159900972807104,Fair,High,0
36,69008.38685022194,13.1,Full-time,Rent,712,113396.56,major_purchase,6.27,60,1.643228673728015,1.643228673728015,2206.537953410182,0.3836990929579602,Good,High,1
48,78207.70895926366,16.0,Full-time,Rent,576,89541.65,debt_consolidation,10.85,60,1.144921021105987,1.144921021105987,1940.1608526632106,0.2976935463495737,Poor,High,0
31,24404.425581336844,5.7,Full-time,Rent,606,11286.99,business,8.98,36,0.4624976712679386,0.4624976712679386,358.8182115698749,0.17643597160227165,Fair,Low,0
21,39849.26281600162,0.0,Full-time,Rent,675,27096.28,car,9.36,36,0.6799694168776289,0.6799694168776289,866.2015784269929,0.26084344368222534,Good,Medium,0
34,64404.973109932434,2.6,Full-time,Own,615,34231.51,medical,7.58,36,0.531504142414134,0.531504142414134,1066.0709853676924,0.19863142870312625,Fair,High,0
40,72144.73935773264,4.8,Full-time,Own,675,50036.69,home_improvement,7.63,60,0.6935597861389592,0.6935597861389592,1005.7265372541706,0.1672848021143553,Good,High,0
36,58889.2363638198,7.3,Full-time,Own,600,26943.09,home_improvement,9.44,60,0.45752147019779016,0.45752147019779016,565.0653539009094,0.11514471345695478,Fair,Medium,1
26,45868.77712702747,3.7,Part-time,Rent,585,36931.88,debt_consolidation,7.67,60,0.8051638241351426,0.8051638241351426,743.0262186862107,0.19438745008487981,Fair,Medium,1
21,20460.084344866755,0.0,Full-time,Own,669,29024.02,major_purchase,7.08,60,1.4185679545979906,1.4185679545979906,575.8065004297247,0.33771503033369804,Fair,Low,1
33,27693.506022891976,1.5,Full-time,Own,698,53245.44,home_improvement,4.48,60,1.9226688002590324,1.9226688002590324,992.1716081595226,0.4299224261482998,Good,Low,1
50,56581.14699619917,12.7,Full-time,Own,657,28291.62,medical,9.26,60,0.5000184955936027,0.5000184955936027,590.863941444174,0.12531324785279419,Fair,Medium,0
55,43248.5039615594,5.5,Part-time,Own,516,28962.5,car,12.66,36,0.6696763436197183,0.6696763436197183,971.1247937866256,0.26945435004636215,Poor,Medium,1
54,87091.08227369846,24.8,Full-time,Own,662,9065.47,vacation,5.64,36,0.10409182850099653,0.10409182850099653,274.3128537255225,0.037796685478788464,Fair,High,0
30,32191.283574836012,1.5,Full-time,Rent,527,16999.54,major_purchase,8.53,36,0.5280789739396591,0.5280789739396591,536.8699575600673,0.20012993504107662,Poor,Medium,1
26,50725.89313936423,2.4,Full-time,Own,623,45402.64,other,7.21,60,0.8950584640325774,0.8950584640325774,903.5319123793485,0.2137445449952717,Fair,Medium,0
45,37035.98091794719,16.6,Self-employed,Rent,622,36195.3,debt_consolidation,6.6,60,0.977300967947637,0.977300967947637,709.8992193360922,0.23001390596097326,Fair,Medium,1
47,74290.22127266027,5.9,Full-time,Own,595,45022.09,vacation,10.44,36,0.6060298277314283,0.6060298277314283,1462.0545092984937,0.23616370783429844,Fair,High,0
44,46814.07826290342,1.7,Full-time,Own,624,18052.15,debt_consolidation,7.73,36,0.38561370147289536,0.38561370147289536,563.4429578881109,0.144429106489856,Fair,Medium,0
21,15000.0,0.0,Full-time,Rent,559,17547.49,vacation,10.79,60,1.1698326666666667,1.1698326666666667,379.689795770748,0.30375183661659844,Poor,Low,1
29,59576.26230782009,0.4,Full-time,Own,737,52275.76,car,5.56,36,0.8774595447075938,0.8774595447075938,1579.9288135390655,0.3182332195415383,Good,Medium,0
39,64491.030972315006,10.6,Full-time,Rent,673,58680.72,car,7.54,60,0.9099051312296546,0.9099051312296546,1176.956965727305,0.21899919067491186,Good,High,0
45,58685.36087905795,18.1,Self-employed,Own,639,105660.83,vacation,10.91,60,1.8004631549893968,1.8004631549893968,2292.5828538049323,0.46878802197971264,Fair,Medium,1
49,61102.2886160075,9.2,Full-time,Own,664,71290.58,debt_consolidation,6.07,36,1.166741567538002,1.166741567538002,2171.0594157196724,0.42637867711244476,Fair,High,1
41,57016.3790958461,9.8,Full-time,Rent,683,47770.88,debt_consolidation,6.91,36,0.8378448571715827,0.8378448571715827,1473.0611404706344,0.3100290471959389,Good,Medium,1
43,55885.53036367642,20.4,Full-time,Rent,698,32536.59,car,8.6,60,0.5822006123636542,0.5822006123636542,669.107207027568,0.14367379949836823,Good,Medium,0
41,38539.58950098726,9.4,Full-time,Own,627,35238.12,car,8.42,60,0.9143356339874174,0.9143356339874174,721.6060777643281,0.22468513664241585,Fair,Medium,0
48,53141.249851531255,26.9,Full-time,Own,614,92335.58,debt_consolidation,9.67,36,1.7375500248483404,1.7375500248483404,2965.124102612988,0.6695644029970171,Fair,Medium,1
43,82376.8691754958,3.5,Full-time,Own,626,159291.34,debt_consolidation,9.08,36,1.933690143778656,1.933690143778656,5071.355008658249,0.7387542244929305,Fair,High,1
40,89234.89351230155,13.5,Self-employed,Rent,718,72881.57,car,4.39,60,0.8167384655415413,0.8167384655415413,1355.0901226109438,0.18222783522557395,Good,High,0
36,67507.82418862973,9.8,Full-time,Own,697,33555.85,other,10.58,36,0.49706608683222486,0.49706608683222486,1091.9133641892759,0.1940954330517177,Good,High,0
40,56325.90147532071,16.6,Full-time,Own,533,103503.76,medical,10.56,60,1.8375872784805822,1.8375872784805822,2227.77717078055,0.47461869848776156,Poor,Medium,1
45,50442.23908574216,2.2,Full-time,Mortgage,626,18887.1,debt_consolidation,12.26,36,0.37443024620488274,0.37443024620488274,629.6699966008134,0.14979588725960277,Fair,Medium,0
43,40993.31328646076,6.2,Self-employed,Own,598,27261.86,home_improvement,10.26,60,0.6650318750644639,0.6650318750644639,582.7277449365246,0.17058228229499683,Fair,Medium,1
44,43253.05197914018,3.0,Part-time,Own,664,21102.18,car,11.02,60,0.48787724875870103,0.48787724875870103,459.02303023638945,0.12735000446889091,Fair,Medium,0
56,61192.510543427394,32.7,Part-time,Own,544,71905.86,medical,12.61,60,1.1750761549318933,1.1750761549318933,1621.759518571554,0.31803098206025376,Poor,High,1
43,85233.5623163018,9.4,Full-time,Own,697,74700.24,debt_consolidation,10.24,60,0.8764181382304235,0.8764181382304235,1595.9950583749064,0.22469952187878775,Good,High,0
32,66077.2852931966,10.0,Full-time,Own,635,42660.56,home_improvement,8.46,60,0.645616111659363,0.645616111659363,874.4245144218221,0.158800321873124,Fair,High,1
50,73058.58262869192,8.5,Full-time,Mortgage,602,113902.96,car,13.08,36,1.5590633694454878,1.5590633694454878,3842.231359448671,0.6310932221025155,Fair,High,0
23,15000.0,0.3,Full-time,Rent,667,20427.33,home_improvement,7.38,36,1.361822,1.361822,634.2917902691607,0.5074334322153287,Fair,Low,1
27,46022.95754473335,1.8,Full-time,Rent,585,91653.42,major_purchase,10.54,60,1.9914717543068543,1.9914717543068543,1971.8060990338022,0.5141276104519571,Fair,Medium,1
44,50658.032707934144,13.7,Self-employed,Rent,637,35094.75,other,10.6,36,0.692777593680684,0.692777593680684,1142.3206674756125,0.270595743201066,Fair,Medium,0
46,24484.519437287327,21.1,Full-time,Rent,530,41771.42,other,17.16,60,1.706033892435175,1.706033892435175,1041.7244111500388,0.5105549637524532,Poor,Low,1
25,34391.25532373075,1.5,Full-time,Rent,596,23205.99,car,11.81,36,0.6747642614832771,0.6747642614832771,768.6667466966929,0.26820774273963605,Fair,Medium,1
35,30167.914556980697,12.8,Full-time,Rent,644,3534.8,debt_consolidation,7.69,36,0.11717084365654523,0.11717084365654523,110.2629723582307,0.0438596995426917,Fair,Medium,0
32,26862.24941110707,2.7,Full-time,Rent,648,10387.78,debt_consolidation,9.21,60,0.3867055152762015,0.3867055152762015,216.69348657181357,0.09680208827882357,Fair,Low,1
34,37769.30382529345,9.0,Full-time,Own,646,40265.63,home_improvement,6.02,60,1.0660940478610252,1.0660940478610252,778.8219483323695,0.2474460059740278,Fair,Medium,0
51,55660.74862620279,22.1,Full-time,Own,693,91228.95,debt_consolidation,10.79,36,1.639017660589875,1.639017660589875,2977.65439496488,0.6419578180584777,Good,Medium,0
48,58808.18161174496,7.4,Full-time,Mortgage,632,12295.85,debt_consolidation,3.0,36,0.20908400265082022,0.20908400265082022,357.5781914370637,0.07296498853805393,Fair,Medium,0
39,46646.39768194531,0.5,Unemployed,Own,553,78404.56,home_improvement,10.06,60,1.6808277572599528,1.6808277572599528,1668.18083026351,0.42914717873080777,Poor,Medium,1
33,15000.0,4.4,Unemployed,Rent,467,21908.12,vacation,16.36,36,1.4605413333333332,1.4605413333333332,774.1239515868873,0.6192991612695098,Poor,Low,1
23,50346.54271459843,0.1,Full-time,Rent,674,8336.7,medical,9.72,60,0.16558634516889478,0.16558634516889478,175.98386589768734,0.0419454102885184,Good,Medium,0
57,56012.06102017658,32.4,Full-time,Rent,662,16913.51,home_improvement,9.4,60,0.30196192912643294,0.30196192912643294,354.3892105388872,0.07592419291507155,Fair,Medium,0
47,43764.871680670025,24.8,Full-time,Own,655,10665.36,debt_consolidation,6.16,36,0.24369681871386942,0.24369681871386942,325.23467552391446,0.0891769119024005,Fair,Medium,0
31,32783.5656299252,7.4,Full-time,Rent,569,45572.0,vacation,12.77,60,1.3900867439019926,1.3900867439019926,1031.5453338769041,0.3775838219142209,Poor,Medium,1
48,57697.01118776567,19.6,Part-time,Rent,549,67272.19,debt_consolidation,8.64,60,1.165956236122413,1.165956236122413,1384.7356147279006,0.2880015278895125,Poor,Medium,0
39,69766.05318468098,4.3,Full-time,Rent,632,54545.25,debt_consolidation,7.15,60,0.7818308118363916,0.7818308118363916,1083.9256771255205,0.18643892741179613,Fair,High,1
36,48109.14839099301,1.1,Full-time,Rent,661,12883.24,home_improvement,11.09,36,0.2677918946994289,0.2677918946994289,422.3300547396834,0.10534297168779284,Fair,Medium,0
45,64005.45683791421,19.3,Full-time,Own,623,54191.17,medical,7.23,60,0.8466648419873377,0.8466648419873377,1078.9403800887717,0.2022840739009587,Fair,High,0
31,41829.90722052889,5.6,Full-time,Own,614,58399.94,car,6.36,60,1.3961288437029817,1.3961288437029817,1138.836162557804,0.3267048592445063,Fair,Medium,1
35,46268.53390697312,9.5,Full-time,Rent,630,12838.7,vacation,7.07,36,0.27748231715777544,0.27748231715777544,396.832816647349,0.10292078433569103,Fair,Medium,0
41,55069.67135986446,15.6,Full-time,Mortgage,714,95133.49,home_improvement,7.85,36,1.727511489551663,1.727511489551663,2974.559154223812,0.6481736492929309,Good,Medium,0
34,15000.0,5.3,Part-time,Mortgage,580,3292.9,vacation,8.9,60,0.21952666666666668,0.21952666666666668,68.19548389834038,0.054556387118672306,Poor,Low,1
48,55573.25662571215,3.9,Full-time,Rent,570,69776.01,debt_consolidation,13.72,60,1.2555681318074248,1.2555681318074248,1613.454645636306,0.34839519803627417,Poor,Medium,0
62,94552.56072636397,32.6,Full-time,Own,693,43435.62,major_purchase,7.92,36,0.45938068378394437,0.45938068378394437,1359.5120154553426,0.1725404797092424,Good,High,0
30,95575.64312820198,4.1,Self-employed,Own,621,26198.75,medical,6.68,60,0.2741153409227691,0.2741153409227691,514.8203780032388,0.06463827324449296,Fair,High,0
21,15000.0,0.0,Full-time,Rent,588,11616.69,car,6.03,36,0.7744460000000001,0.7744460000000001,353.5601442856656,0.2828481154285325,Fair,Low,1
21,31346.199404865292,0.0,Self-employed,Rent,567,42855.37,debt_consolidation,11.95,60,1.3671631908699067,1.3671631908699067,952.2115784153531,0.3645270928510302,Poor,Medium,1
